player_id,name,pos,most_recent_year,first_season,cluster,archetype,archetype_score,rank_in_archetype,pca1,pca2,pts_per_g,ast_per_g,treb_per_g,blk_per_g,stl_per_g,ts_pct,usg_pct,bpm,ws_per_40,per,mpg,games_played,opp_win_pct,height_in,weight_lbs,pts_per_g_latest,ast_per_g_latest,treb_per_g_latest,blk_per_g_latest,stl_per_g_latest,ts_pct_latest,fg3_pct_latest,ft_pct_latest,oreb_per_g_latest,dreb_per_g_latest,fg_pct_latest,usg_pct_latest,bpm_latest,per_latest,ws_per_40_latest,tov_per_g_latest,mpg_latest,games_played_latest,wins_latest,losses_latest,birth_year,conference,team
aliya-mciver-1,Aliya McIver,"pos    G
pos    G
Name: 20, dtype: object",2026,2024,2.0,Floor General,14.234773700908654,1409.0,1.113814500624994,0.7282384654309952,7.809568503549532,3.2787015687483057,5.229356312201496,0.2582006057746085,1.850525521635067,0.4235542760998165,18.61209279299446,-3.902852441105106,0.0531876661036984,12.442246573473954,32.24399129648938,65,0.4834862545055651,69.0,,9.9,3.5,6.1,0.3,2.2,0.419,0.242,0.567,1.8,4.3,0.332,19.6,-3.1,13.9,0.069,2.7,37.8,,7.0,22.0,,Metro Atlantic Athletic Conference,Rider
kenley-mccarn-1,Kenley McCarn,"pos    G
pos    G
Name: 249, dtype: object",2026,2023,2.0,Floor General,7.727091029990659,1480.0,0.4189391315200355,1.084252506907907,15.344206655983491,2.324559054908493,4.708081521167688,0.2285531645787376,1.475771087465322,0.5248942188853657,25.104456002617734,-0.0216033993650054,0.1242474015620322,18.903078834927857,35.26862353569051,98,0.4789498437532955,71.0,,15.8,2.3,5.3,0.2,1.7,0.53,0.331,0.818,0.3,5.0,0.43,25.7,0.2,19.9,0.139,2.7,35.4,,13.0,17.0,,Ohio Valley Conference,Tennessee-Martin
ainhoa-cea-1,Ainhoa Cea,"pos    G
pos    G
Name: 22, dtype: object",2026,2023,3.0,Interior Big,81.12954209022743,164.0,1.6653994048317533,1.5504911768034417,6.521002669715179,5.096628461101765,4.540801862790504,0.0930933109872196,1.7832308737594746,0.5268955885811828,14.731666389644198,-2.138170329276671,0.0756523393719239,12.84574639277184,32.33236186399178,102,0.5143352028872898,66.0,,6.8,5.9,4.7,0.1,2.2,0.564,0.354,0.758,0.7,4.0,0.487,12.8,-1.0,12.1,0.069,4.0,37.8,,13.0,16.0,,Mid-American Conference,Eastern Michigan
amaris-baker-1,Amaris Baker,"pos    G
pos    G
Name: 117, dtype: object",2026,2022,2.0,Floor General,13.334891857324516,1419.0,0.33720913923102747,1.1577700345322741,16.622889340192916,1.6264272886102142,4.0983872835049535,0.0176556378221965,0.7844451371593696,0.4911477629670687,27.24965347899091,-0.2858259749252975,0.1486150598580754,18.8546331078967,35.53811634827362,108,0.4763419093353889,67.0,,18.8,1.6,4.2,0.0,0.8,0.492,0.307,0.786,1.7,2.5,0.408,29.7,1.0,21.7,0.18,1.5,36.3,,21.0,11.0,,Coastal Athletic Association,Drexel
belle-lanpher-1,Belle Lanpher,"pos    G
pos    G
Name: 24, dtype: object",2025,2022,3.0,Interior Big,33.36942143336864,1100.0,1.097103432585956,2.516285528050629,16.63545658843929,2.9791344441303655,3.875463987500485,0.0781755523103243,1.4774630117956655,0.5202310026713586,26.829344046572302,-1.6501906457281612,0.1362159247672495,21.14517467365475,34.632717321611025,89,0.4199518519801354,65.0,,22.3,3.5,5.6,0.1,1.5,0.563,0.388,0.892,1.7,4.0,0.444,30.3,1.9,28.4,0.211,3.0,37.7,,11.0,19.0,,Northeast Conference,Central Connecticut State
kayla-padilla-1,Kayla Padilla,"pos    G
pos    G
Name: 2519, dtype: object",2024,2022,2.0,Floor General,83.90101454750126,49.0,2.1062926131888853,-0.14038737371175058,12.438902508916556,3.109206491355066,2.957297128279663,0.3782757955819029,0.9115790024335264,0.570779821556917,18.25654098705626,7.707879623182426,0.1745608314110697,19.136628653698818,33.28331031942124,86,0.540408724706561,69.0,,7.8,2.6,1.9,0.4,0.8,0.602,0.428,0.771,0.4,1.5,0.431,11.6,9.0,15.1,0.143,0.8,30.7,,29.0,6.0,,Pac-12 Conference,Southern California
kaitlin-peterson-1,Kaitlin Peterson,"pos    G
pos    G
Name: 13029, dtype: object",2026,2022,2.0,Floor General,24.45227859912237,1181.0,0.4613786365524779,1.1087306514129058,14.64629504291338,1.668600799366828,2.3750995326589677,0.060759184503045,1.663227012362253,0.4557870648329252,26.11531720840898,5.457745266131301,0.1332538912763514,18.2587160761194,28.569934697772627,96,0.5806131911945762,69.0,,3.6,1.7,1.6,0.1,1.0,0.387,0.156,0.676,0.4,1.2,0.285,18.1,3.9,11.4,0.099,1.1,14.8,,24.0,12.0,,Southeastern Conference,Mississippi
andra-espinoza-hunter-1,Andra Espinoza-Hunter,"pos    G-F
pos    G-F
Name: 27, dtype: object",2022,2022,2.0,Floor General,28.7073265868297,1053.0,0.2291106658747848,0.2528422523224591,15.0,2.5,5.4,0.3,1.8,0.504,22.9,3.6,0.109,18.4,37.6,36,0.5026,71.0,,15.0,2.5,5.4,0.3,1.8,0.504,0.362,0.8,0.8,4.7,0.389,22.9,3.6,18.4,0.109,2.1,37.6,,24.0,13.0,,Big East Conference,Seton Hall
ciaja-harbison-1,Ciaja Harbison,"pos    G
pos    G
Name: 80, dtype: object",2023,2022,3.0,Interior Big,62.63127581646412,450.0,0.7790465587398869,3.6542233855067563,18.87065253252613,3.7359217007416574,2.7568841775087094,0.0652691682155298,2.017960850370829,0.4958861338289695,29.935921700741662,4.238303438656031,0.1275088092471626,21.94368680296663,36.977846654275766,52,0.5760561175650073,66.0,,19.6,4.5,3.0,0.1,2.4,0.507,0.293,0.807,0.5,2.5,0.406,30.7,6.6,25.0,0.148,3.4,36.7,,12.0,19.0,,Southeastern Conference,Vanderbilt
aleah-nelson-1,Aleah Nelson,"pos    G
pos    G
Name: 1667, dtype: object",2024,2023,2.0,Floor General,69.65036154322797,146.0,2.254955399891333,1.497691675921541,13.211641645204669,4.278424535844704,3.3,0.1,1.1039386603882408,0.4747448587545646,22.097943501825853,3.986301856621185,0.1367072155102827,17.30393866038824,34.15667473572935,62,0.5263674447011337,66.0,,11.8,4.2,3.3,0.1,1.3,0.472,0.301,0.8,0.6,2.7,0.359,21.0,4.3,17.5,0.152,2.1,32.0,,20.0,12.0,,American Athletic Conference,Temple
naomi-white-1,Naomi White,"pos    G
pos    G
Name: 30, dtype: object",2026,2026,1.0,Combo Guard,65.33248317632926,24.0,0.1625093107360318,2.251281026636632,20.8,1.8,5.3,0.5,1.8999999999999997,0.512,29.4,0.1,0.11,20.3,37.4,32,0.4804,69.0,,20.8,1.8,5.3,0.5,1.9,0.512,0.365,0.791,0.8,4.5,0.392,29.4,0.1,20.3,0.11,3.5,37.4,,10.0,22.0,,Big Sky Conference,Northern Arizona
jaiyah-harris-smith-1,Jaiyah Smith,"pos    G
pos    G
Name: 5481, dtype: object",2025,2022,3.0,Interior Big,49.92432413954446,700.0,1.5966195923896631,1.2012168073210816,4.569919455955252,4.460517656615043,4.25406866616867,0.0254756982427717,1.5835319267845682,0.4221073741678755,13.39323416087195,-2.443382249724249,0.0742108692303816,10.987658278506805,30.609373024349647,92,0.4360498738057299,66.0,,4.1,3.9,3.1,0.0,1.8,0.462,0.3,0.489,0.9,2.2,0.41,12.5,-2.7,11.6,0.083,2.4,26.6,,21.0,11.0,,Southwest Athletic Conference,Alabama A&M
dyaisha-fair-1,Dyaisha Fair,"pos    G
pos    G
Name: 33, dtype: object",2024,2022,2.0,Floor General,65.93744226241535,185.0,1.7361449812473873,2.388454339014346,21.79392693519197,3.937411935598676,4.327996396457416,0.1503040159861637,2.3411459527265106,0.5204288422334962,28.071268759572497,12.173704290490956,0.2483741919051391,28.87934482580049,36.91875250790389,99,0.545252532780485,65.0,,22.3,3.6,4.6,0.2,2.4,0.526,0.377,0.796,1.4,3.2,0.392,28.1,13.9,29.8,0.26,2.1,37.4,,24.0,8.0,,Atlantic Coast Conference,Syracuse
grace-larkins-1,Grace Larkins,"pos    G
pos    G
Name: 34, dtype: object",2025,2022,3.0,Interior Big,19.17758226030427,1469.0,-0.3122316013599744,4.569331278548534,19.738672382635116,4.89075139258418,8.228606143729579,0.3822425498440617,1.722807282106548,0.5584884308897603,31.95483146249255,5.814074637960689,0.2266563291817414,30.777235482915412,34.03463509806977,115,0.504939867697887,69.0,,24.0,5.5,9.5,0.4,1.8,0.556,0.323,0.723,2.2,7.3,0.493,36.3,6.0,34.8,0.232,4.0,37.4,,11.0,20.0,,Summit League,South Dakota
jaquoia-jones-brown-1,JaQuoia Jones-Brown,"pos    G
pos    G
Name: 35, dtype: object",2026,2025,3.0,Interior Big,58.41532181713019,534.0,0.04984596251111029,1.7137500111145498,14.584700775496524,1.9841115098139217,6.269242967928075,0.2,1.1989800516997684,0.5034154578075685,23.540095149838987,-0.01690843848631,0.1073177698037215,19.392860361898386,33.55190384682414,54,0.47,66.0,,17.6,2.3,6.7,0.2,1.4,0.506,0.328,0.824,1.9,4.8,0.421,26.9,0.5,20.8,0.101,2.8,37.4,,5.0,25.0,,Big West Conference,Long Beach State
mackenzie-amalia-1,Mackenzie Amalia,"pos    G
pos    G
Name: 36, dtype: object",2025,2022,3.0,Interior Big,13.815201577996952,1578.0,2.5224144487390587,1.2353362847661669,8.150010663599932,3.957871562674546,2.6287369886801044,0.0658418457955711,1.2353764909914655,0.4226860749770683,18.94990430355665,-5.979998775042985,0.009409988775898,8.75803197980227,34.41128790049027,97,0.5064497684924291,65.0,,9.3,4.6,2.2,0.1,1.2,0.437,0.257,0.746,0.9,1.3,0.316,19.7,-7.1,9.3,-0.032,3.8,37.4,,2.0,27.0,,Mid-American Conference,Eastern Michigan
mckenna-hofschild-1,McKenna Hofschild,"pos    G
pos    G
Name: 153, dtype: object",2024,2022,2.0,Floor General,100.0,1.0,2.2304716401284814,4.583957371218158,20.622364315108356,7.113263494783444,3.795297986203936,0.1,1.0327254343916308,0.5626449442426105,30.76615287026561,7.303744922104917,0.2683850612686275,31.7547871894017,36.49195379982094,95,0.5003444619679279,65.0,,22.1,7.3,3.9,0.1,1.2,0.565,0.396,0.825,0.2,3.7,0.464,33.7,8.3,33.7,0.289,2.4,36.1,,20.0,11.0,,Mountain West Conference,Colorado State
